ID,nr,date,persTag,sex,fn_role
366,341,1399-01-30,pe__elisabeth_chussenphenningin_StB_I_341,f,gewiesen
367,341,1399-01-30,pe__konrad_chussenphenning_StB_I_341,m,gewiesen/other
368,344,1399-02-15,pe__katharina_sweykerin_StB_I_344,f,weisend
369,344,1399-02-15,pe__stephan_sweyker_StB_I_344,m,weisend/other
370,344,1399-02-15,pe__andreas_an_dem_hof_zu_wien_StB_I_344,m,witness
371,344,1399-02-15,pe__peter_obeinander_StB_I_344,m,witness
372,344,1399-02-15,pe__katharina_ludweigerinn_StB_I_344,f,gewiesen
373,344,1399-02-15,pe__konrad_mayslein_StB_I_344,m,gewiesen/other
374,348,1399-02-20,pe__elisabeth_hiertleinin_StB_I_348,f,weisend
375,348,1399-02-20,pe__georg_hiertlein_StB_I_348,m,weisend/other
376,348,1399-02-20,pe__simon_fullchop_StB_I_348,m,witness
377,348,1399-02-20,pe__georg_walich_StB_I_348,m,witness
378,348,1399-02-20,pe__kunigunde_in_dem_mawtthaws_StB_I_348,f,gewiesen
379,348,1399-02-20,pe__johann_in_dem_mawthaws_StB_I_348,m,gewiesen/other
380,348,1399-02-20,pe__dorothea_hochenawerin_StB_I_348,f,gewiesen
381,348,1399-02-20,pe__johann_hohenawer_StB_I_348,m,gewiesen/other
382,348,1399-02-20,pe__agnes_wydmerin_StB_I_348,f,gewiesen
383,348,1399-02-20,pe__niklas_wydmer_StB_I_348,m,gewiesen/other
384,349,1399-02-20,pe__niklas_von_mewrling_StB_I_349,m,weisend
385,349,1399-02-20,pe__wolfhard_zollner_StB_I_349,m,witness
386,349,1399-02-20,pe__georg_spindler_StB_I_349,m,witness
387,349,1399-02-20,pe__christian_StB_I_349,m,gewiesen
388,349,1399-02-20,pe__anna_von_st_pölten_StB_I_349,f,gewiesen
389,349,1399-02-20,pe__jakob_von_st_pölten_StB_I_349,m,gewiesen/other
390,349,1399-02-20,pe__katharina_ewigtrukchin_StB_I_349,f,gewiesen
391,349,1399-02-20,pe__ruediger_ewigtrukch_StB_I_349,m,gewiesen/other
392,349,1399-02-20,pe__johann_raydlein_StB_I_349,m,gewiesen
393,350,1399-02-22,pe__petra_gonerin_StB_I_350,f,weisend
394,350,1399-02-22,pe__johann_goner_StB_I_350,m,weisend/other
395,350,1399-02-22,pe__johann_pewgenslag_StB_I_350,m,witness
396,350,1399-02-22,pe__johann_piligreym_StB_I_350,m,witness
397,350,1399-02-22,pe__ernreich_pekch_StB_I_350,m,gewiesen
398,350,1399-02-22,pe__katharina_zymmermanin_StB_I_350,f,gewiesen
399,350,1399-02-22,pe__heinrich_zymmerman_StB_I_350,m,gewiesen/other
400,354,1399-02-27,pe__johann_chriechpwam_StB_I_354,m,weisend
401,354,1399-02-27,pe__ulrich_weber_StB_I_354,m,witness
402,354,1399-02-27,pe__kolomann_pondlein_StB_I_354,m,witness
403,354,1399-02-27,pe__eberhard_puchel_StB_I_354,m,gewiesen
404,357,1399-03-06,pe__ulrich_tuchberayter_StB_I_357,m,weisend
405,357,1399-03-06,pe__johann_list_StB_I_357,m,witness
406,357,1399-03-06,pe__tyeme_sneyder_StB_I_357,m,witness
407,357,1399-03-06,pe__ortolf_fuetrer_StB_I_357,m,gewiesen
408,357,1399-03-06,pe__elisabeth_swabin_StB_I_357,f,gewiesen
409,357,1399-03-06,pe__johann_swab_StB_I_357,m,gewiesen/other
410,357,1399-03-06,pe__gertrud_wolfin_StB_I_357,f,gewiesen
411,357,1399-03-06,pe__ulrich_wolf_StB_I_357,m,gewiesen/other
412,360,1399-04-08,pe__niklas_pleystain_StB_I_360,m,weisend
413,360,1399-04-08,pe__niklas_cheser_StB_I_360,m,witness
414,360,1399-04-08,pe__wolfhard_zewner_StB_I_360,m,witness
415,360,1399-04-08,pe__anna_pawkkerin_StB_I_360,f,gewiesen
416,360,1399-04-08,pe__johann_pawkker_StB_I_360,m,gewiesen/other
417,385,1399-05-27,pe__katharina_pinterin_StB_I_385,f,weisend
418,385,1399-05-27,pe__christian_pinter_StB_I_385,m,weisend/other
419,385,1399-05-27,pe__johann_langkusch_StB_I_385,m,witness
420,385,1399-05-27,pe__niklas_progentlein_StB_I_385,m,witness
421,385,1399-05-27,pe__elisabeth_schusterin_StB_I_385,f,gewiesen
422,385,1399-05-27,pe__georg_schuster_StB_I_385,m,gewiesen/other
423,387,1399-06-10,pe__ulrich_chlokchler_StB_I_387,m,weisend
424,387,1399-06-10,pe__leopold_sigershofer_StB_I_387,m,witness
425,387,1399-06-10,pe__laurenz_volrat_StB_I_387,m,witness
426,387,1399-06-10,pe__katharina_chlokchlerin_StB_I_387,f,gewiesen
427,387,1399-06-10,pe__niklas_chlokchler_StB_I_387,m,gewiesen/other
428,387,1399-06-10,pe__heinrich_wesler_StB_I_387,m,gewiesen
429,390,1399-06-14,pe__konrad_gumpp_StB_I_390,m,weisend
430,390,1399-06-14,pe__niklas_schonn_StB_I_390,m,witness
431,390,1399-06-14,pe__stephan_popp_StB_I_390,m,witness
432,390,1399-06-14,pe__agnes_hoduschin_StB_I_390,f,gewiesen
433,390,1399-06-14,pe__niklas_hodusch_StB_I_390,m,gewiesen/other
434,390,1399-06-14,pe__kunigunde_weinhalsin_StB_I_390,f,gewiesen
435,390,1399-06-14,pe__david_weinhals_StB_I_390,m,gewiesen/other
436,391,1399-06-14,pe__agnes_langin_StB_I_391,f,weisend
437,391,1399-06-14,pe__ulrich_lang_StB_I_391,m,weisend/other
438,391,1399-06-14,pe__johann_legler_StB_I_391,m,witness
439,391,1399-06-14,pe__kraft_schapeler_StB_I_391,m,witness
440,391,1399-06-14,pe__elisabeth_langin_StB_I_391,f,gewiesen
441,391,1399-06-14,pe__margarethe_zwettlerin_StB_I_391,f,gewiesen
442,391,1399-06-14,pe__peter_zwettler_StB_I_391,m,gewiesen/other
443,396,1399-06-19,pe__peter_pluemel_StB_I_396,m,weisend
444,396,1399-06-19,pe__johann_paldwein_StB_I_396,m,witness
445,396,1399-06-19,pe__johann_trawtmann_StB_I_396,m,witness
446,396,1399-06-19,pe__konrad_pluemel_StB_I_396,m,gewiesen
447,396,1399-06-19,pe__heinrich_pluemel_StB_I_396,m,gewiesen
448,414,1399-09-09,pe__georg_trukchenprot_StB_I_414,m,weisend
449,414,1399-09-09,pe__ulrich_trukchenprot_StB_I_414,m,weisend/other
450,414,1399-09-09,pe__konrad_gusel_StB_I_414,m,witness
451,414,1399-09-09,pe__ulrich_keser_StB_I_414,m,witness
452,414,1399-09-09,pe__peter_wentlinger_StB_I_414,m,gewiesen
453,414,1399-09-09,pe__elisabeth_wentlingerin_StB_I_414,f,gewiesen
454,417,1399-09-13,pe__niklas_wagner_StB_I_417,m,weisend
455,417,1399-09-13,pe__peter_eberger_StB_I_417,m,witness
456,417,1399-09-13,pe__philipp_furmann_StB_I_417,m,witness
457,417,1399-09-13,pe__anna_wagnerin_StB_I_417,f,gewiesen
458,417,1399-09-13,pe__johann_schrikcher_StB_I_417,m,gewiesen/other
459,417,1399-09-13,pe__christine_StB_I_417,f,gewiesen
460,417,1399-09-13,pe__friedrich_kuchenmeister_StB_I_417,m,gewiesen
461,418,1399-09-16,pe__blasius_rewtter_StB_I_418,m,weisend
462,418,1399-09-16,pe__veit_kramer_StB_I_418,m,witness
463,418,1399-09-16,pe__johann_hantschuster_StB_I_418,m,witness
464,418,1399-09-16,pe__agnes_rewtterin_StB_I_418,f,gewiesen
465,418,1399-09-16,pe__margarethe_prunnerin_StB_I_418,f,gewiesen
466,418,1399-09-16,pe__ruediger_prunner_StB_I_418,m,gewiesen/other
467,420,1399-09-16,pe__elisabeth_vischerin_StB_I_420,f,weisend
468,420,1399-09-16,pe__niklas_vischer_StB_I_420,m,weisend/other
469,420,1399-09-16,pe__niklas_rechner_StB_I_420,m,witness
470,420,1399-09-16,pe__johann_gansorlein_StB_I_420,m,witness
471,420,1399-09-16,pe__niklas_tewffentaler_StB_I_420,m,gewiesen
472,422,1399-09-16,pe__anna_pracherin_StB_I_422,f,weisend
473,422,1399-09-16,pe__johann_pracher_StB_I_422,m,weisend/other
474,422,1399-09-16,pe__niklas_hewler_StB_I_422,m,witness
475,422,1399-09-16,pe__konrad_von_enns_StB_I_422,m,witness
476,422,1399-09-16,pe__michael_schrikcher_StB_I_422,m,gewiesen
477,442,1399-11-14,pe__johann_prunner_StB_I_442,m,weisend
478,442,1399-11-14,pe__niklas_scherniczer_StB_I_442,m,witness
479,442,1399-11-14,pe__leonhard_gutenprunner_StB_I_442,m,witness
480,442,1399-11-14,pe__friedrich_prunner_StB_I_442,m,gewiesen
481,449,1399-11-15,pe__jakob_ofner_StB_I_449,m,weisend
482,449,1399-11-15,pe__johann_plodl_StB_I_449,m,weisend
483,449,1399-11-15,pe__johann_leller_StB_I_449,m,witness
484,449,1399-11-15,pe__heinrich_chnabe_StB_I_449,m,witness
485,449,1399-11-15,pe__anna_pewchleinin_StB_I_449,f,gewiesen
486,449,1399-11-15,pe__jakob_pewchlein_StB_I_449,m,gewiesen/other
487,449,1399-11-15,pe__anna_auf_dem_goczacker_StB_I_449,f,gewiesen
488,449,1399-11-15,pe__konrad_auf_dem_goczacker_StB_I_449,m,gewiesen/other
489,450,1399-11-15,pe__johann_von_eslarn_StB_I_450,m,weisend
490,450,1399-11-15,pe__heinrich_schuchler_StB_I_450,m,weisend
491,450,1399-11-15,pe__stephan_leyttner_StB_I_54,m,witness
492,450,1399-11-15,pe__johann_list_StB_I_357,m,witness
493,450,1399-11-15,pe__magdalena_dornin_StB_I_450,f,gewiesen
494,450,1399-11-15,pe__jakob_dorn_StB_I_450,m,gewiesen/other
495,450,1399-11-15,pe__agnes_muldorfin_StB_I_450,f,gewiesen
496,450,1399-11-15,pe__hermann_muldorf_StB_I_450,m,gewiesen/other
497,450,1399-11-15,pe__magdalena_leyttnerin_StB_I_450,f,gewiesen
498,450,1399-11-15,pe__katharina_magseyttsin_StB_I_450,f,gewiesen
499,450,1399-11-15,pe__johann_magseytts_StB_I_450,m,gewiesen/other
500,454,1399-11-20,pe__wendelmut_gurtlerin_StB_I_454,f,weisend
501,454,1399-11-20,pe__jakob_gurtler_StB_I_454,m,weisend/other
502,454,1399-11-20,pe__meinhard_pheilsniczer_StB_I_454,m,witness
503,454,1399-11-20,pe__konrad_pladek_StB_I_454,m,witness
504,454,1399-11-20,pe__elisabeth_chawfin_StB_I_454,f,gewiesen
505,454,1399-11-20,pe__peter_chawf_StB_I_454,m,gewiesen/other
506,469,1399-11-25,pe__katharina_wulczendorfferin_StB_I_469,f,weisend
507,469,1399-11-25,pe__franz_wulczendorfer_StB_I_469,m,weisend/other
508,469,1399-11-25,pe__margarethe_holczhakkerin_StB_I_469,f,weisend
509,469,1399-11-25,pe__niklas_holczhakker_StB_I_469,m,weisend/other
510,469,1399-11-25,pe__ulrich_hefendlein_StB_I_469,m,witness
511,469,1399-11-25,pe__konrad_slozzer_StB_I_469,m,witness
512,469,1399-11-25,pe__clara_wentlingerin_StB_I_469,f,gewiesen
513,469,1399-11-25,pe__peter_wentlinger_StB_I_414,m,gewiesen/other
514,473,1399-12-09,pe__elisabeth_kremserin_StB_I_473,f,weisend
515,473,1399-12-09,pe__martin_kremser_StB_I_473,m,weisend/other
516,473,1399-12-09,pe__ruediger_taschner_StB_I_473,m,witness
517,473,1399-12-09,pe__thomas_obser_StB_I_473,m,witness
518,473,1399-12-09,pe__elisabeth_suessin_StB_I_473,f,gewiesen
519,473,1399-12-09,pe__heinrich_suess_StB_I_473,m,gewiesen/other
520,477,1399-12-09,pe__anna_striczin_StB_I_477,f,weisend
521,477,1399-12-09,pe__thomas_stricz_StB_I_477,m,weisend/other
522,477,1399-12-09,pe__bernhard_StB_I_477,m,witness
523,477,1399-12-09,pe__johann_von_st_ulrich_StB_I_477,m,witness
524,477,1399-12-09,pe__anna_goczakkerin_StB_I_477,f,gewiesen
525,477,1399-12-09,pe__konrad_goczakker_StB_I_477,m,gewiesen/other
526,478,1399-12-09,pe__peter_pharrer_StB_I_478,m,weisend
527,478,1399-12-09,pe__martin_meichsner_StB_I_478,m,witness
528,478,1399-12-09,pe__laurenz_grueber_StB_I_478,m,witness
529,478,1399-12-09,pe__andreas_soleich_StB_I_478,m,gewiesen
530,478,1399-12-09,pe__peter_wenntlinger_StB_I_478,m,gewiesen
531,479,1399-12-11,pe__dorothea_weyzzin_StB_I_479,f,weisend
532,479,1399-12-11,pe__johann_weyzz_StB_I_479,m,weisend/other
533,479,1399-12-11,pe__paul_wagendrussel_StB_I_479,m,witness
534,479,1399-12-11,pe__ulrich_munsser_StB_I_479,m,witness
535,479,1399-12-11,pe__konrad_riemer_StB_I_479,m,gewiesen
536,480,1399-12-11,pe__margarethe_ekkhartin_StB_I_480,f,weisend
537,480,1399-12-11,pe__johann_ekkhart_StB_I_480,m,weisend/other
538,480,1399-12-11,pe__elisabeth_chuglerin_StB_I_480,f,weisend
539,480,1399-12-11,pe__wolfhard_chugler_StB_I_480,m,weisend/other
540,480,1399-12-11,pe__siegfried_pawkker_StB_I_480,m,witness
541,480,1399-12-11,pe__markhard_chugler_StB_I_284,m,witness
542,480,1399-12-11,pe__trawtman_StB_I_480,m,witness
543,480,1399-12-11,pe__martin_haymel_StB_I_480,m,gewiesen
544,481,1399-12-11,pe__margarethe_frankin_StB_I_481,f,weisend
545,481,1399-12-11,pe__johann_frank_StB_I_481,m,weisend/other
546,481,1399-12-11,pe__siegfried_pawkker_StB_I_480,m,witness
547,481,1399-12-11,pe__markhard_chugler_StB_I_284,m,witness
548,481,1399-12-11,pe__trawtman_StB_I_480,m,witness
549,481,1399-12-11,pe__johann_taczel_StB_I_481,m,gewiesen
550,481,1399-12-11,pe__katharina_haymelin_StB_I_481,f,gewiesen
551,481,1399-12-11,pe__martin_haymel_StB_I_480,m,gewiesen/other
552,482,1399-12-11,pe__meinhard_StB_I_482,m,weisend
553,482,1399-12-11,pe__trawtman_zwentendorffer_StB_I_482,m,witness
554,482,1399-12-11,pe__markhard_chugler_StB_I_284,m,witness
555,482,1399-12-11,pe__johann_hendel_StB_I_482,m,witness
556,482,1399-12-11,pe__andreas_purgermeister_StB_I_482,m,witness
557,482,1399-12-11,pe__katharina_haymelin_StB_I_481,f,gewiesen
558,482,1399-12-11,pe__martin_haymel_StB_I_480,m,gewiesen/other
559,484,1399-12-11,pe__johann_dekcher_StB_I_484,m,weisend
560,484,1399-12-11,pe__stephan_apstorffer_StB_I_484,m,witness
561,484,1399-12-11,pe__laurenz_sprengler_StB_I_484,m,witness
562,484,1399-12-11,pe__stephan_spet_StB_I_484,m,witness
563,484,1399-12-11,pe__georg_pey_dem_prunn_StB_I_484,m,gewiesen
564,487,1399-12-16,pe__johann_goczman_StB_I_487,m,weisend
565,487,1399-12-16,pe__katharina_rotleinin_StB_I_487,f,weisend
566,487,1399-12-16,pe__stephan_rotelin_StB_I_487,m,weisend/other
567,487,1399-12-16,pe__gold_am_ort_StB_I_487,f,gewiesen
568,487,1399-12-16,pe__ulrich_am_ort_StB_I_487,m,gewiesen/other
569,487,1399-12-16,pe__gundolt_von_elpeltaw_StB_I_487,m,gewiesen
570,487,1399-12-16,pe__peter_plewl_StB_I_487,m,witness
571,487,1399-12-16,pe__martin_goschel_StB_I_487,m,witness
572,488,1399-12-16,pe__niklas_prewer_StB_I_488,m,weisend
573,488,1399-12-16,pe__michael_herbart_StB_I_488,m,witness
574,488,1399-12-16,pe__johann_tewfel_StB_I_488,m,witness
575,488,1399-12-16,pe__ulrich_prewer_StB_I_488,m,gewiesen
576,488,1399-12-16,pe__kunigunde_von_elpeltaw_StB_I_488,f,gewiesen
577,488,1399-12-16,pe__gundolt_von_elpeltaw_StB_I_487,m,gewiesen/other
578,493,1399-12-18,pe__peter_zistell_StB_I_493,m,weisend
579,493,1399-12-18,pe__friedrich_grueb_StB_I_493,m,witness
580,493,1399-12-18,pe__michael_swarcz_StB_I_493,m,witness
581,493,1399-12-18,pe__stephan_zistel_StB_I_493,m,gewiesen
582,493,1399-12-18,pe__konrad_zistel_StB_I_493,m,gewiesen/other
583,509,1400-01-17,pe__niklas_von_eslarn_StB_I_509,m,weisend
584,509,1400-01-17,pe__stephan_leyttner_StB_I_54,m,witness
585,509,1400-01-17,pe__johann_list_StB_I_450,m,witness
586,509,1400-01-17,pe__agnes_muldorfin_StB_I_450,f,gewiesen
587,509,1400-01-17,pe__hermann_muldorf_StB_I_450,m,gewiesen/other
588,509,1400-01-17,pe__katharina_magseyttsin_StB_I_450,f,gewiesen
589,509,1400-01-17,pe__johann_magseytts_StB_I_450,m,gewiesen/other
590,509,1400-01-17,pe__magdalena_leyttnerin_StB_I_450,f,gewiesen
591,512,1400-01-22,pe__niklas_perman_StB_I_512,m,weisend
592,512,1400-01-22,pe__konrad_rokke_StB_I_512,m,witness
593,512,1400-01-22,pe__konrad_kramhofer_StB_I_512,m,witness
594,512,1400-01-22,pe__heinrich_hawbner_StB_I_512,m,gewiesen
595,512,1400-01-22,pe__konrad_hawbner_StB_I_512,m,gewiesen
596,517,1400-01-28,pe__albrecht_schuster_StB_I_517,m,weisend
597,517,1400-01-28,pe__jakob_tischler_StB_I_517,m,witness
598,517,1400-01-28,pe__konrad_schuster_StB_I_517,m,witness
599,517,1400-01-28,pe__margarethe_sattlerin_StB_I_517,f,gewiesen
600,517,1400-01-28,pe__johann_sattler_StB_I_517,m,gewiesen/other
601,521,1400-01-29,pe__konrad_hieczinger_StB_I_521,m,weisend
602,521,1400-01-29,pe__friedrich_plattnslaher_StB_I_521,m,witness
603,521,1400-01-29,pe__meinhard_pheilsniczer_StB_I_454,m,witness
604,521,1400-01-29,pe__martin_hieczinger_StB_I_521,m,gewiesen/other
605,521,1400-01-29,pe__laurenz_hieczinger_StB_I_521,m,gewiesen
606,521,1400-01-29,pe__siegfried_hieczinger_StB_I_521,m,gewiesen
607,522,1400-01-29,pe__konrad_gartner_StB_I_522,m,weisend
608,522,1400-01-29,pe__heinrich_chekch_StB_I_522,m,witness
609,522,1400-01-29,pe__seibot_hueter_StB_I_522,m,witness
610,522,1400-01-29,pe__margarethe_von_den_schotten_StB_I_143,f,gewiesen
611,522,1400-01-29,pe__ulrich_von_den_schotten_StB_I_143,m,gewiesen/other
612,529,1400-02-07,pe__anna_gurtlerin_StB_I_529,f,weisend
613,529,1400-02-07,pe__ruediger_gurtler_StB_I_529,m,weisend/other
614,529,1400-02-07,pe__niklas_veder_StB_I_529,m,witness
615,529,1400-02-07,pe__jakob_von_holnwurg_StB_I_529,m,witness
616,529,1400-02-07,pe__peter_von_chawff_StB_I_529,m,gewiesen
617,533,1400-02-10,pe__johann_osterreich_StB_I_533,m,weisend
618,533,1400-02-10,pe__laurenz_plattner_StB_I_533,m,witness
619,533,1400-02-10,pe__johann_von_willendorf_StB_I_533,m,witness
620,533,1400-02-10,pe__katharina_osterreicherin_StB_I_533,f,gewiesen
621,533,1400-02-10,pe__johann_osterreicher_StB_I_533,m,gewiesen/other
622,538,1400-02-10,pe__friedrich_chuntter_StB_I_538,m,witness
623,538,1400-02-10,pe__gilg_chuntter_StB_I_538,m,witness
624,538,1400-02-10,pe__niklas_mader_StB_I_538,m,gewiesen/other
625,538,1400-02-10,pe__katharina_maderin_StB_I_538,f,gewiesen
626,538,1400-02-10,pe__elisabeth_maderin_StB_I_538,f,gewiesen
627,538,1400-02-10,pe__michael_chuntter_ii_StB_I_538,m,gewiesen
628,538,1400-02-10,pe__katharina_chuntterin_StB_I_538,f,gewiesen
629,538,1400-02-10,pe__michael_chuntter_StB_I_538,m,weisend
630,543,1400-02-24,pe__helena_chursnerin_StB_I_543,f,weisend
631,543,1400-02-24,pe__markhard_chursner_StB_I_543,m,weisend/other
632,543,1400-02-24,pe__konrad_hemerleyn_StB_I_543,m,witness
633,543,1400-02-24,pe__jakob_gruen_StB_I_543,m,witness
634,543,1400-02-24,pe__elisabeth_hemerleynin_StB_I_543,f,gewiesen
635,543,1400-02-24,pe__johann_hemerleyn_StB_I_543,m,gewiesen/other
636,547,1400-03-20,pe__margarethe_lacherin_StB_I_547,f,weisend
637,547,1400-03-20,pe__johann_lacher_StB_I_547,m,weisend/other
638,547,1400-03-20,pe__peter_angervelder_StB_I_547,m,witness
639,547,1400-03-20,pe__michael_von_gars_StB_I_547,m,witness
640,547,1400-03-20,pe__heinrich_schuler_StB_I_547,m,gewiesen
641,548,1400-03-20,pe__anna_slosserin_StB_I_548,f,weisend
642,548,1400-03-20,pe__peter_slosser_StB_I_548,m,weisend/other
643,548,1400-03-20,pe__peter_slosser_StB_I_548,m,witness
644,548,1400-03-20,pe__peter_schersmid_StB_I_548,m,witness
645,548,1400-03-20,pe__johann_helfuez_StB_I_548,m,witness
646,548,1400-03-20,pe__johann_mayrhofer_StB_I_548,m,witness
647,548,1400-03-20,pe__agnes_choblawchin_StB_I_548,f,gewiesen
648,548,1400-03-20,pe__konrad_chnolawch_StB_I_548,m,gewiesen/other
649,550,1400-03-20,pe__niklas_zechmayster_StB_I_550,m,weisend
650,550,1400-03-20,pe__thomas_von_newndorff_StB_I_550,m,witness
651,550,1400-03-20,pe__johann_von_newndorf_StB_I_550,m,witness
652,550,1400-03-20,pe__jakob_von_leyzz_StB_I_550,m,witness
653,550,1400-03-20,pe__johann_elsterlein_StB_I_550,m,gewiesen
654,550,1400-03-20,pe__anna_zechmaysterin_StB_I_550,f,gewiesen/other
655,552,1400-04-01,pe__konrad_gusel_StB_I_414,m,weisend
656,552,1400-04-01,pe__katharina_kamrerin_StB_I_552,f,weisend
657,552,1400-04-01,pe__konrad_kamrer_StB_I_552,m,weisend/other
658,552,1400-04-01,pe__christian_platner_StB_I_179,m,witness
659,552,1400-04-01,pe__johann_pirpawmer_StB_I_552,m,witness
660,552,1400-04-01,pe__ulrich_gusel_StB_I_552,m,gewiesen
661,552,1400-04-01,pe__thomas_gusel_StB_I_552,m,gewiesen
662,555,1400-05-04,pe__katharina_sweikkerin_StB_I_555,f,weisend
663,555,1400-05-04,pe__peter_sweikker_StB_I_555,m,weisend/other
664,555,1400-05-04,pe__widhoph_sneyder_StB_I_555,m,witness
665,555,1400-05-04,pe__johann_grozz_StB_I_555,m,witness
666,555,1400-05-04,pe__johann_StB_I_555,m,gewiesen
667,555,1400-05-04,pe__christian_chiczinger_StB_I_555,m,gewiesen
668,572,1400-06-03,pe__johann_polczl_StB_I_572,m,weisend
669,572,1400-06-03,pe__niklas_wolfram_StB_I_572,m,weisend
670,572,1400-06-03,pe__johann_schrimphem_StB_I_572,m,witness
671,572,1400-06-03,pe__konrad_schrimphem_StB_I_572,m,witness
672,572,1400-06-03,pe__ulrich_schaffer_StB_I_572,m,witness
673,572,1400-06-03,pe__jakob_echrer_StB_I_572,m,gewiesen
674,573,1400-06-03,pe__johann_auerhekl_StB_I_573,m,weisend
675,573,1400-06-03,pe__agnes_wagnerin_StB_I_573,f,weisend
676,573,1400-06-03,pe__niklas_wagner_StB_I_417,m,weisend/other
677,573,1400-06-03,pe__konrad_mann_StB_I_573,m,witness
678,573,1400-06-03,pe__johann_megerleich_StB_I_573,m,witness
679,573,1400-06-03,pe__heinrich_vischer_StB_I_573,m,witness
680,573,1400-06-03,pe__katharina_abans_StB_I_573,f,gewiesen
681,573,1400-06-03,pe__heinrich_abans_StB_I_573,m,gewiesen/other
682,577,1400-07-03,pe__elisabeth_von_egenburg_StB_I_577,f,weisend
683,577,1400-07-03,pe__georg_von_egenburg_StB_I_577,m,weisend/other
684,577,1400-07-03,pe__agnes_ziegelchnechtin_StB_I_577,f,weisend
685,577,1400-07-03,pe__johann_ziegelchnecht_StB_I_577,m,weisend/other
686,577,1400-07-03,pe__johann_gruber_StB_I_577,m,witness
687,577,1400-07-03,pe__dietrich_ziegelchnecht_StB_I_577,m,witness
688,577,1400-07-03,pe__anna_hinterplossin_StB_I_577,f,gewiesen
689,577,1400-07-03,pe__katharina_hinterplossin_StB_I_577,f,gewiesen/other
690,578,1400-07-03,pe__brigitta_dienerin_StB_I_578,f,weisend
691,578,1400-07-03,pe__konrad_diener_StB_I_578,m,weisend/other
692,578,1400-07-03,pe__konrad_gwer_StB_I_578,m,witness
693,578,1400-07-03,pe__johann_swernkoph_StB_I_578,m,witness
694,578,1400-07-03,pe__heinrich_chrewtner_StB_I_578,m,gewiesen
695,581,1400-07-10,pe__ulrich_pawr_StB_I_581,m,weisend
696,581,1400-07-10,pe__heinrich_pawr_StB_I_581,m,weisend/other
697,581,1400-07-10,pe__peter_pawr_a_StB_I_581,m,witness
698,581,1400-07-10,pe__martin_chern_StB_I_581,m,witness
699,581,1400-07-10,pe__peter_pawr_b_StB_I_581,m,gewiesen
700,581,1400-07-10,pe__michael_pawr_StB_I_581,m,gewiesen
701,581,1400-07-10,pe__niklas_pawr_StB_I_581,m,gewiesen/other
702,585,1400-07-27,pe__andreas_chramer_StB_I_585,m,weisend
703,585,1400-07-27,pe__jakob_chramer_StB_I_585,m,weisend
704,585,1400-07-27,pe__elisabeth_wurczerin_StB_I_585,f,weisend
705,585,1400-07-27,pe__niklas_wurczer_StB_I_585,m,weisend/other
706,585,1400-07-27,pe__ulrich_chilpperlein_StB_I_585,m,witness
707,585,1400-07-27,pe__michael_chitl_StB_I_585,m,witness
708,585,1400-07-27,pe__heinrich_chramer_StB_I_585,m,gewiesen
709,585,1400-07-27,pe__niklas_gartner_StB_I_585,m,gewiesen
710,586,1400-07-27,pe__anna_choberin_StB_I_586,f,weisend
711,586,1400-07-27,pe__heinrich_chober_StB_I_586,m,weisend/other
712,586,1400-07-27,pe__konrad_vorlauff_StB_I_586,m,witness
713,586,1400-07-27,pe__niklas_valich_StB_I_586,m,witness
714,586,1400-07-27,pe__johann_stosser_StB_I_586,m,gewiesen
715,588,1400-07-29,pe__ulrich_frawnschuchel_StB_I_588,m,weisend
716,588,1400-07-29,pe__niklas_schustl_StB_I_588,m,witness
717,588,1400-07-29,pe__stephan_furer_StB_I_588,m,witness
